# format=sail-log v1
# logger=synth-log.mjs (synthetic)
# boat=IOM GBR 123 (synthetic)
# class=IOM
# rate_hz=10
# declination_deg=0.3
# imu_mount=x_fwd_y_stbd_z_down
# rudder_center_us=1500
# rudder_deg_per_us=0.09
# sheet_in_us=1100
# sheet_out_us=1900
# tws_source=none
# imu_fusion=rotation_vector
# gnss_rate_hz=5
t_ms,utc_ms,gnss_new,lat,lon,sog,cog,sacc,hacc,fix,sats,yaw,roll,pitch,gx,gy,gz,ax,ay,az,rudder_us,sheet_us,aux1_us,aux2_us,vbat,event,tws,twd
138170,1789909596480,1,51.4010372,-0.3266764,1.182,218.0,0.10,1.1,3,16,219.8,-8.5,-0.5,1.29,0.40,-0.02,0.24,1.35,-9.70,1464,1458,,,5.06,0,,
138270,1789909596580,0,51.4010372,-0.3266764,1.182,218.0,0.10,1.1,3,16,218.8,-7.6,-0.3,2.36,0.87,-0.43,0.02,1.30,-9.84,1458,1457,,,5.04,0,,
138370,1789909596680,1,51.4010419,-0.3266742,1.133,217.9,0.10,1.1,3,16,219.4,-7.9,-0.1,-0.72,0.38,-0.18,-0.10,1.19,-9.57,1462,1461,,,5.05,0,,
138470,1789909596780,0,51.4010419,-0.3266742,1.133,217.9,0.10,1.1,3,16,219.9,-8.1,-0.5,-0.47,-0.31,0.63,0.10,1.39,-9.93,1460,1462,,,5.05,0,,
138570,1789909596880,1,51.4010386,-0.3266748,1.073,213.1,0.11,1.1,3,16,218.6,-7.2,-0.7,2.55,-0.42,-0.58,0.42,1.07,-10.15,1462,1462,,,5.05,0,,
138670,1789909596980,0,51.4010386,-0.3266748,1.073,213.1,0.11,1.1,3,16,219.2,-7.0,-0.9,0.31,-0.51,-0.13,-0.69,1.18,-9.67,1463,1459,,,5.03,0,,
138770,1789909597080,1,51.4010349,-0.3266818,1.201,215.8,0.10,1.1,3,16,219.3,-5.8,-1.0,3.15,-0.12,0.41,-0.01,0.86,-9.61,1470,1459,,,5.04,0,,
138870,1789909597180,0,51.4010349,-0.3266818,1.201,215.8,0.10,1.1,3,16,218.1,-6.5,-1.1,-1.44,-0.11,0.76,-0.24,1.22,-9.71,1471,1459,,,5.06,0,,
138970,1789909597280,1,51.4010335,-0.3266816,1.110,215.5,0.10,1.1,3,16,218.3,-6.0,-1.2,1.51,0.25,0.72,-0.29,1.33,-10.15,1471,1460,,,5.05,0,,
139070,1789909597380,0,51.4010335,-0.3266816,1.110,215.5,0.10,1.1,3,16,222.8,-6.2,-0.9,-0.44,0.79,0.81,0.16,1.21,-9.94,1474,1461,,,5.04,0,,
139170,1789909597480,1,51.4010330,-0.3266874,1.174,214.7,0.10,1.1,3,16,219.2,-6.1,-1.0,0.61,-0.32,2.42,-0.18,1.44,-10.04,1478,1459,,,5.05,0,,
139270,1789909597580,0,51.4010330,-0.3266874,1.174,214.7,0.10,1.1,3,16,223.6,-7.3,-0.5,-3.37,1.55,1.96,-0.52,1.11,-9.46,1475,1458,,,5.04,0,,
139370,1789909597680,1,51.4010314,-0.3266865,1.147,213.9,0.11,1.1,3,16,223.1,-8.8,-0.1,-4.27,1.95,2.29,0.06,1.80,-9.68,1480,1459,,,5.05,0,,
139470,1789909597780,0,51.4010314,-0.3266865,1.147,213.9,0.11,1.1,3,16,223.3,-10.6,0.4,-5.74,1.87,1.45,-0.11,2.11,-9.77,1478,1462,,,5.05,0,,
139570,1789909597880,1,51.4010284,-0.3266822,1.214,217.0,0.11,1.1,3,16,223.9,-11.0,0.5,-1.77,0.39,0.87,0.38,1.76,-9.62,1478,1458,,,5.05,0,,
139670,1789909597980,0,51.4010284,-0.3266822,1.214,217.0,0.11,1.1,3,16,223.5,-11.3,0.8,-1.22,0.94,0.86,0.13,2.07,-9.58,1467,1461,,,5.06,0,,
139770,1789909598080,1,51.4010209,-0.3266869,1.186,215.7,0.11,1.1,3,16,223.0,-11.7,1.3,-0.62,1.35,0.88,0.30,2.02,-9.79,1464,1459,,,5.06,0,,
139870,1789909598180,0,51.4010209,-0.3266869,1.186,215.7,0.11,1.1,3,16,223.3,-12.3,1.2,-1.68,-0.06,1.03,0.31,2.47,-9.42,1461,1459,,,5.07,0,,
139970,1789909598280,1,51.4010199,-0.3266963,1.130,213.2,0.11,1.1,3,16,223.7,-12.3,1.0,-0.82,-0.41,0.56,0.08,2.13,-9.63,1458,1457,,,5.08,0,,
140070,1789909598380,0,51.4010199,-0.3266963,1.130,213.2,0.11,1.1,3,16,224.0,-12.2,1.0,0.37,0.62,0.24,0.39,1.91,-9.79,1456,1463,,,5.05,0,,
140170,1789909598480,1,51.4010242,-0.3266968,1.069,215.6,0.11,1.1,3,16,223.5,-12.1,1.0,0.07,0.37,0.70,0.21,2.21,-9.46,1454,1457,,,5.05,0,,
140270,1789909598580,0,51.4010242,-0.3266968,1.069,215.6,0.11,1.1,3,16,224.3,-13.1,0.5,-2.77,-1.43,0.77,0.04,2.54,-9.53,1458,1460,,,5.06,0,,
140370,1789909598680,1,51.4010191,-0.3266917,1.122,216.2,0.12,1.1,3,16,224.3,-13.9,0.4,-2.48,0.17,0.23,-0.08,2.39,-9.44,1457,1461,,,5.05,0,,
140470,1789909598780,0,51.4010191,-0.3266917,1.122,216.2,0.12,1.1,3,16,223.9,-14.3,0.3,-1.16,-0.49,1.19,0.08,2.50,-9.39,1459,1461,,,5.06,0,,
140570,1789909598880,1,51.4010194,-0.3266977,1.239,218.1,0.11,1.1,3,16,224.3,-14.6,0.2,-1.32,-0.36,1.06,-0.30,2.32,-9.40,1463,1462,,,5.04,0,,
140670,1789909598980,0,51.4010194,-0.3266977,1.239,218.1,0.11,1.1,3,16,224.4,-14.6,0.1,-0.11,0.05,1.36,0.08,2.71,-9.46,1463,1457,,,5.07,0,,
140770,1789909599080,1,51.4010158,-0.3266962,1.198,214.7,0.11,1.2,3,16,223.1,-14.4,0.3,0.24,0.70,0.65,-0.02,2.36,-9.53,1452,1460,,,5.03,0,,
140870,1789909599180,0,51.4010158,-0.3266962,1.198,214.7,0.11,1.2,3,16,223.7,-14.4,0.3,-0.37,0.24,2.00,0.00,2.60,-9.27,1461,1464,,,5.04,0,,
140970,1789909599280,1,51.4010172,-0.3267056,1.207,218.1,0.12,1.2,3,16,224.4,-14.0,0.5,1.42,0.46,2.36,0.24,2.28,-9.31,1466,1459,,,5.05,0,,
141070,1789909599380,0,51.4010172,-0.3267056,1.207,218.1,0.12,1.2,3,16,224.4,-14.4,0.6,-0.82,0.37,3.74,0.26,2.32,-9.48,1473,1464,,,5.06,0,,
141170,1789909599480,1,51.4010115,-0.3266988,1.134,218.9,0.12,1.2,3,16,224.7,-14.1,0.7,0.83,-0.14,4.47,0.29,2.63,-9.65,1482,1458,,,5.04,0,,
141270,1789909599580,0,51.4010115,-0.3266988,1.134,218.9,0.12,1.2,3,16,225.3,-14.4,0.6,-0.98,-0.50,4.91,0.02,2.29,-9.40,1490,1465,,,5.05,0,,
141370,1789909599680,1,51.4010103,-0.3266978,1.135,218.5,0.11,1.2,3,16,226.1,-14.9,0.3,-1.68,-0.53,5.53,0.01,2.92,-9.24,1498,1461,,,5.03,0,,
141470,1789909599780,0,51.4010103,-0.3266978,1.135,218.5,0.11,1.2,3,16,226.8,-14.3,0.3,1.84,0.07,6.46,0.25,2.49,-9.73,1511,1462,,,5.05,0,,
141570,1789909599880,1,51.4010123,-0.3266981,1.202,219.5,0.11,1.2,3,16,227.3,-14.7,0.1,-1.40,0.00,7.19,-0.21,2.78,-9.32,1514,1460,,,5.05,0,,
141670,1789909599980,0,51.4010123,-0.3266981,1.202,219.5,0.11,1.2,3,16,227.7,-14.4,0.1,0.64,0.39,8.44,0.13,2.35,-9.46,1522,1462,,,5.04,0,,
141770,1789909600080,1,51.4010102,-0.3267045,1.195,219.8,0.11,1.2,3,16,228.7,-13.9,-0.3,1.14,-1.11,8.22,0.15,2.37,-9.96,1526,1460,,,5.06,0,,
141870,1789909600180,0,51.4010102,-0.3267045,1.195,219.8,0.11,1.2,3,16,230.0,-13.3,-0.1,2.17,0.49,8.88,0.03,2.72,-9.61,1535,1457,,,5.04,0,,
141970,1789909600280,1,51.4010105,-0.3267069,1.109,221.6,0.11,1.2,3,16,229.9,-13.5,-0.1,-0.10,0.43,9.66,0.14,2.19,-9.72,1537,1461,,,5.04,0,,
142070,1789909600380,0,51.4010105,-0.3267069,1.109,221.6,0.11,1.2,3,16,231.1,-14.2,-0.1,-2.42,-0.51,9.90,-0.09,2.72,-9.37,1544,1459,,,5.08,0,,
142170,1789909600480,1,51.4010088,-0.3267050,1.183,227.3,0.11,1.2,3,16,232.1,-14.2,-0.1,-0.34,0.41,10.34,0.16,2.10,-9.58,1549,1463,,,5.03,0,,
142270,1789909600580,0,51.4010088,-0.3267050,1.183,227.3,0.11,1.2,3,16,233.0,-14.7,0.1,-1.58,0.52,11.04,0.17,2.44,-9.45,1554,1455,,,5.04,0,,
142370,1789909600680,1,51.4010057,-0.3267116,1.072,226.5,0.11,1.2,3,16,234.7,-15.5,0.0,-2.67,0.19,10.76,0.35,3.24,-9.61,1562,1463,,,5.04,0,,
142470,1789909600780,0,51.4010057,-0.3267116,1.072,226.5,0.11,1.2,3,16,235.9,-15.8,0.2,-1.23,0.68,11.23,-0.11,3.19,-9.64,1569,1459,,,5.06,0,,
142570,1789909600880,1,51.4010122,-0.3267178,1.167,229.5,0.10,1.2,3,16,236.7,-16.0,0.3,-0.73,-0.09,11.87,-0.43,3.05,-9.68,1570,1457,,,5.05,0,,
142670,1789909600980,0,51.4010122,-0.3267178,1.167,229.5,0.10,1.2,3,16,237.9,-15.5,0.3,0.91,0.49,12.17,0.15,2.94,-9.63,1575,1459,,,5.04,0,,
142770,1789909601080,1,51.4010092,-0.3267162,1.220,228.9,0.11,1.2,3,16,238.4,-15.3,0.4,0.59,0.23,12.55,0.15,2.86,-9.21,1585,1459,,,5.07,0,,
142870,1789909601180,0,51.4010092,-0.3267162,1.220,228.9,0.11,1.2,3,16,240.1,-15.5,0.3,-0.68,0.18,11.96,0.01,2.90,-9.53,1588,1456,,,5.06,0,,
142970,1789909601280,1,51.4010054,-0.3267254,1.127,232.9,0.11,1.2,3,16,240.0,-15.3,0.2,-0.06,-0.48,11.96,0.25,2.85,-9.41,1590,1460,,,5.05,0,,
143070,1789909601380,0,51.4010054,-0.3267254,1.127,232.9,0.11,1.2,3,16,241.7,-15.1,0.0,0.85,-0.57,12.61,-0.09,2.57,-9.41,1591,1447,,,5.06,0,,
143170,1789909601480,1,51.4010032,-0.3267233,1.243,236.3,0.12,1.3,3,16,243.7,-14.5,-0.3,1.57,-0.41,13.00,-0.39,2.56,-9.44,1602,1424,,,5.04,0,,
143270,1789909601580,0,51.4010032,-0.3267233,1.243,236.3,0.12,1.3,3,16,243.9,-14.6,-0.4,-0.77,-0.45,13.42,0.02,2.86,-9.66,1601,1400,,,5.05,0,,
143370,1789909601680,1,51.4010054,-0.3267285,0.996,233.6,0.12,1.3,3,16,246.0,-15.5,-0.4,-2.59,0.16,12.84,0.27,2.73,-9.51,1605,1378,,,5.06,0,,
143470,1789909601780,0,51.4010054,-0.3267285,0.996,233.6,0.12,1.3,3,16,245.7,-15.6,-0.4,0.07,-0.04,12.34,0.06,2.85,-9.37,1602,1360,,,5.06,0,,
143570,1789909601880,1,51.4010047,-0.3267268,1.131,241.2,0.12,1.3,3,16,248.3,-16.0,-0.2,-2.32,1.07,12.74,-0.16,3.12,-9.79,1604,1343,,,5.05,0,,
143670,1789909601980,0,51.4010047,-0.3267268,1.131,241.2,0.12,1.3,3,16,249.0,-16.0,-0.1,-0.11,0.35,12.67,0.26,3.23,-9.88,1604,1328,,,5.05,0,,
143770,1789909602080,1,51.4010042,-0.3267368,1.136,242.5,0.12,1.3,3,16,250.0,-16.1,-0.2,-0.33,0.29,12.56,-0.14,2.93,-9.95,1605,1312,,,5.05,0,,
143870,1789909602180,0,51.4010042,-0.3267368,1.136,242.5,0.12,1.3,3,16,251.0,-16.0,0.4,0.02,2.33,12.65,-0.11,2.71,-9.28,1608,1300,,,5.02,0,,
143970,1789909602280,1,51.4010024,-0.3267367,1.035,242.5,0.12,1.3,3,16,252.5,-16.5,0.6,-2.11,0.47,12.23,-0.04,2.94,-9.40,1601,1286,,,5.03,0,,
144070,1789909602380,0,51.4010024,-0.3267367,1.035,242.5,0.12,1.3,3,16,253.0,-16.9,0.6,-1.30,0.46,12.46,-0.15,3.13,-9.24,1604,1270,,,5.04,0,,
144170,1789909602480,1,51.4010041,-0.3267465,1.147,247.0,0.12,1.3,3,16,254.3,-17.4,0.8,-1.68,0.67,11.78,0.02,3.28,-9.52,1601,1263,,,5.03,0,,
144270,1789909602580,0,51.4010041,-0.3267465,1.147,247.0,0.12,1.3,3,16,255.8,-18.1,0.9,-2.37,0.49,11.47,0.20,3.43,-9.34,1598,1256,,,5.03,0,,
144370,1789909602680,1,51.4009975,-0.3267377,1.249,248.8,0.12,1.3,3,16,256.2,-17.7,0.9,1.85,0.31,11.63,-0.27,3.03,-9.33,1597,1243,,,5.05,0,,
144470,1789909602780,0,51.4009975,-0.3267377,1.249,248.8,0.12,1.3,3,16,257.7,-17.1,0.8,1.43,-0.70,11.68,0.13,2.93,-9.42,1594,1240,,,5.05,0,,
144570,1789909602880,1,51.4010012,-0.3267400,1.097,253.7,0.12,1.3,3,16,258.3,-17.1,0.7,-0.19,-0.22,10.57,-0.08,3.16,-9.55,1593,1230,,,5.04,0,,
144670,1789909602980,0,51.4010012,-0.3267400,1.097,253.7,0.12,1.3,3,16,259.1,-16.1,0.5,2.90,-0.89,10.58,0.03,2.90,-9.49,1590,1223,,,5.06,0,,
144770,1789909603080,1,51.4010026,-0.3267422,1.134,255.3,0.13,1.2,3,16,259.9,-15.6,0.4,1.27,0.20,9.94,0.32,2.67,-9.78,1582,1214,,,5.05,0,,
144870,1789909603180,0,51.4010026,-0.3267422,1.134,255.3,0.13,1.2,3,16,260.4,-16.8,0.2,-3.65,0.14,10.20,0.13,3.28,-9.27,1581,1208,,,5.04,0,,
144970,1789909603280,1,51.4010010,-0.3267486,1.103,257.6,0.13,1.2,3,16,262.1,-16.5,0.4,0.66,0.12,9.06,0.32,3.19,-9.28,1575,1205,,,5.06,0,,
145070,1789909603380,0,51.4010010,-0.3267486,1.103,257.6,0.13,1.2,3,16,262.7,-16.2,0.2,0.78,-0.93,8.37,0.24,3.13,-9.46,1568,1193,,,5.05,0,,
145170,1789909603480,1,51.4009985,-0.3267480,1.078,259.0,0.13,1.2,3,16,263.7,-16.3,0.3,-0.25,0.70,8.16,0.33,3.05,-9.65,1561,1187,,,5.05,0,,
145270,1789909603580,0,51.4009985,-0.3267480,1.078,259.0,0.13,1.2,3,16,264.1,-15.6,0.8,1.30,1.19,7.15,0.08,2.83,-9.14,1556,1190,,,5.05,0,,
145370,1789909603680,1,51.4009989,-0.3267542,1.180,255.9,0.13,1.3,3,16,264.8,-15.4,1.0,1.06,0.89,6.76,0.37,2.64,-9.21,1549,1183,,,5.04,0,,
145470,1789909603780,0,51.4009989,-0.3267542,1.180,255.9,0.13,1.3,3,16,265.4,-15.3,1.1,0.53,-0.15,6.08,0.39,2.81,-9.59,1540,1176,,,5.05,0,,
145570,1789909603880,1,51.4010001,-0.3267599,1.019,256.9,0.13,1.3,3,16,266.2,-14.9,1.4,1.50,0.99,5.43,0.26,2.64,-9.44,1540,1176,,,5.04,0,,
145670,1789909603980,0,51.4010001,-0.3267599,1.019,256.9,0.13,1.3,3,16,266.2,-15.2,1.4,-1.09,-0.36,5.13,-0.10,2.72,-9.17,1533,1174,,,5.06,0,,
145770,1789909604080,1,51.4010003,-0.3267673,1.062,261.8,0.13,1.3,3,16,266.4,-14.6,1.2,1.11,-0.43,4.01,0.29,2.35,-9.64,1525,1172,,,5.03,0,,
145870,1789909604180,0,51.4010003,-0.3267673,1.062,261.8,0.13,1.3,3,16,266.4,-14.8,1.2,-0.87,-0.41,3.12,0.73,2.25,-9.62,1520,1171,,,5.05,0,,
145970,1789909604280,1,51.4010018,-0.3267662,1.112,257.6,0.13,1.3,3,16,267.7,-14.9,1.0,-0.11,-0.25,3.05,0.47,2.52,-9.51,1511,1168,,,5.04,0,,
146070,1789909604380,0,51.4010018,-0.3267662,1.112,257.6,0.13,1.3,3,16,266.8,-14.6,0.5,1.47,-2.06,1.93,0.09,2.56,-9.58,1500,1165,,,5.07,0,,
146170,1789909604480,1,51.4010006,-0.3267704,1.040,262.1,0.13,1.3,3,16,266.7,-14.7,0.4,0.19,-0.05,0.01,0.12,2.58,-9.37,1492,1162,,,5.04,0,,
146270,1789909604580,0,51.4010006,-0.3267704,1.040,262.1,0.13,1.3,3,16,261.2,-15.5,0.4,-2.27,-0.15,1.65,0.02,3.23,-9.43,1464,1162,,,5.05,0,,
146370,1789909604680,1,51.4010034,-0.3267751,0.987,256.7,0.13,1.3,3,16,261.2,-15.4,0.5,-0.22,0.33,0.91,0.29,2.84,-9.95,1468,1157,,,5.03,0,,
146470,1789909604780,0,51.4010034,-0.3267751,0.987,256.7,0.13,1.3,3,16,261.8,-15.3,0.4,0.42,-0.53,0.72,0.04,2.90,-9.55,1473,1158,,,5.05,0,,
146570,1789909604880,1,51.4009996,-0.3267719,1.016,254.8,0.13,1.3,3,16,261.0,-15.5,0.6,-0.50,0.54,1.28,0.47,2.81,-9.18,1474,1157,,,5.05,0,,
146670,1789909604980,0,51.4009996,-0.3267719,1.016,254.8,0.13,1.3,3,16,261.0,-15.4,0.9,0.61,0.80,2.15,0.73,2.64,-9.31,1478,1156,,,5.04,0,,
146770,1789909605080,1,51.4009968,-0.3267792,1.036,260.9,0.13,1.3,3,16,261.8,-15.0,0.9,0.91,-0.10,2.77,0.16,2.39,-9.30,1484,1156,,,5.06,0,,
146870,1789909605180,0,51.4009968,-0.3267792,1.036,260.9,0.13,1.3,3,16,261.8,-15.1,0.6,-0.49,-1.20,2.67,0.46,2.20,-9.35,1489,1153,,,5.05,0,,
146970,1789909605280,1,51.4010018,-0.3267923,1.045,257.4,0.13,1.3,3,16,262.6,-14.6,0.6,0.92,-0.52,2.42,0.29,2.42,-9.33,1484,1153,,,5.04,0,,
147070,1789909605380,0,51.4010018,-0.3267923,1.045,257.4,0.13,1.3,3,16,262.9,-14.8,0.7,-0.87,0.35,2.06,0.14,2.34,-9.01,1480,1151,,,5.05,0,,
147170,1789909605480,1,51.4010043,-0.3267855,0.951,260.1,0.13,1.3,3,16,262.8,-14.5,0.4,1.20,-0.45,1.49,0.18,2.66,-9.04,1478,1146,,,5.05,0,,
147270,1789909605580,0,51.4010043,-0.3267855,0.951,260.1,0.13,1.3,3,16,263.3,-14.0,0.3,1.56,-0.21,1.47,-0.03,2.18,-9.49,1473,1146,,,5.05,0,,
147370,1789909605680,1,51.4010064,-0.3267866,0.969,259.2,0.13,1.3,3,16,263.0,-14.4,0.2,-1.95,0.02,1.76,-0.08,2.73,-9.66,1478,1146,,,5.06,0,,
147470,1789909605780,0,51.4010064,-0.3267866,0.969,259.2,0.13,1.3,3,16,263.2,-14.8,0.2,-0.37,0.27,1.73,0.15,2.42,-9.52,1472,1146,,,5.05,0,,
147570,1789909605880,1,51.4010061,-0.3267975,1.033,254.0,0.13,1.3,3,16,262.2,-14.2,-0.2,1.80,-1.12,0.78,-0.09,2.00,-9.65,1476,1145,,,5.07,0,,
147670,1789909605980,0,51.4010061,-0.3267975,1.033,254.0,0.13,1.3,3,16,262.7,-14.3,0.0,-0.56,0.81,1.36,0.10,1.99,-9.72,1472,1147,,,5.05,0,,
147770,1789909606080,1,51.4010017,-0.3268058,0.933,258.1,0.13,1.3,3,16,263.6,-14.5,-0.2,-0.54,-0.16,1.25,0.02,1.99,-9.74,1471,1143,,,5.05,0,,
147870,1789909606180,0,51.4010017,-0.3268058,0.933,258.1,0.13,1.3,3,16,262.9,-14.5,-0.1,-0.22,0.42,0.84,-0.02,2.50,-9.22,1470,1145,,,5.05,0,,
147970,1789909606280,1,51.4010049,-0.3268034,0.953,261.4,0.13,1.3,3,16,263.5,-14.6,0.0,-0.28,0.14,0.53,0.08,2.47,-9.48,1470,1145,,,5.05,0,,
148070,1789909606380,0,51.4010049,-0.3268034,0.953,261.4,0.13,1.3,3,16,262.8,-14.5,0.4,0.31,0.90,1.46,0.29,2.42,-9.59,1476,1146,,,5.05,0,,
148170,1789909606480,1,51.4010014,-0.3268075,0.984,259.8,0.13,1.2,3,16,263.9,-14.5,0.9,-0.26,1.73,0.10,-0.14,2.87,-9.63,1473,1144,,,5.06,0,,
148270,1789909606580,0,51.4010014,-0.3268075,0.984,259.8,0.13,1.2,3,16,263.8,-14.4,1.0,0.27,0.38,0.66,0.37,2.08,-9.48,1471,1144,,,5.04,0,,
148370,1789909606680,1,51.4010070,-0.3268081,1.102,253.8,0.13,1.2,3,16,263.8,-13.8,1.1,1.49,0.70,0.65,0.28,2.37,-9.30,1467,1142,,,5.05,0,,
148470,1789909606780,0,51.4010070,-0.3268081,1.102,253.8,0.13,1.2,3,16,263.4,-13.5,1.1,1.50,0.41,1.42,0.60,2.48,-9.55,1467,1143,,,5.05,0,,
148570,1789909606880,1,51.4010009,-0.3268085,1.061,257.4,0.12,1.2,3,16,263.4,-13.5,1.2,-0.11,0.74,1.81,0.63,2.38,-9.45,1470,1139,,,5.04,0,,
148670,1789909606980,0,51.4010009,-0.3268085,1.061,257.4,0.12,1.2,3,16,264.2,-13.0,0.7,1.65,-1.74,2.16,-0.06,1.93,-9.47,1480,1144,,,5.05,0,,
148770,1789909607080,1,51.4010053,-0.3268071,0.999,259.9,0.12,1.2,3,16,264.4,-13.1,0.5,-0.61,-0.26,0.69,-0.06,2.04,-9.49,1475,1144,,,5.05,0,,
148870,1789909607180,0,51.4010053,-0.3268071,0.999,259.9,0.12,1.2,3,16,263.4,-13.2,0.6,-0.36,0.37,0.75,0.05,2.48,-9.66,1473,1140,,,5.06,0,,
148970,1789909607280,1,51.4010062,-0.3268093,1.022,257.2,0.12,1.2,3,16,264.3,-13.1,0.4,0.43,-1.00,0.73,0.02,2.53,-9.81,1480,1140,,,5.06,0,,
149070,1789909607380,0,51.4010062,-0.3268093,1.022,257.2,0.12,1.2,3,16,264.3,-13.4,0.0,-1.13,-1.24,1.47,0.35,2.22,-9.68,1475,1139,,,5.06,0,,
149170,1789909607480,1,51.4010013,-0.3268228,1.026,258.0,0.12,1.3,3,16,263.8,-14.0,-0.2,-1.85,-0.33,1.79,-0.38,2.37,-9.45,1475,1144,,,5.05,0,,
149270,1789909607580,0,51.4010013,-0.3268228,1.026,258.0,0.12,1.3,3,16,264.3,-14.1,-0.1,-0.72,0.32,1.56,0.13,2.07,-9.46,1478,1145,,,5.06,0,,
149370,1789909607680,1,51.4010003,-0.3268254,0.998,261.7,0.12,1.3,3,16,264.2,-14.0,0.5,0.47,1.86,1.59,-0.08,2.14,-9.31,1482,1138,,,5.04,0,,
149470,1789909607780,0,51.4010003,-0.3268254,0.998,261.7,0.12,1.3,3,16,264.7,-13.9,0.7,0.08,0.93,1.63,0.00,2.52,-9.60,1477,1144,,,5.05,0,,
149570,1789909607880,1,51.4010018,-0.3268212,1.073,260.6,0.12,1.3,3,16,265.0,-13.9,0.9,-0.20,0.84,1.28,0.17,2.15,-9.91,1474,1139,,,5.04,0,,
149670,1789909607980,0,51.4010018,-0.3268212,1.073,260.6,0.12,1.3,3,16,265.0,-14.4,1.0,-1.98,0.63,0.50,0.22,2.23,-9.80,1471,1142,,,5.05,0,,
149770,1789909608080,1,51.4009972,-0.3268234,1.036,264.2,0.12,1.3,3,16,264.2,-14.9,1.0,-1.85,-0.34,1.04,0.23,2.14,-9.45,1469,1138,,,5.06,0,,
149870,1789909608180,0,51.4009972,-0.3268234,1.036,264.2,0.12,1.3,3,16,264.2,-14.6,0.8,0.86,-0.36,0.60,-0.14,2.15,-9.65,1467,1143,,,5.05,0,,
149970,1789909608280,1,51.4010017,-0.3268271,0.963,260.9,0.12,1.3,3,16,264.9,-14.5,0.8,0.39,-0.27,1.04,-0.16,2.66,-9.45,1464,1140,,,5.06,0,,
150070,1789909608380,0,51.4010017,-0.3268271,0.963,260.9,0.12,1.3,3,16,264.8,-14.5,0.6,0.09,-0.45,1.03,0.23,2.41,-9.34,1465,1141,,,5.04,0,,
150170,1789909608480,1,51.4009947,-0.3268329,0.955,262.3,0.12,1.3,3,16,265.5,-14.8,0.4,-1.39,-1.11,0.99,0.21,2.42,-9.24,1461,1141,,,5.05,0,,
150270,1789909608580,0,51.4009947,-0.3268329,0.955,262.3,0.12,1.3,3,16,265.9,-14.9,0.2,-0.27,-0.76,1.05,-0.22,2.47,-9.69,1468,1138,,,5.05,0,,
150370,1789909608680,1,51.4009977,-0.3268368,1.014,261.8,0.12,1.3,3,16,265.0,-14.7,0.4,1.26,0.81,1.33,-0.25,2.55,-9.26,1465,1143,,,5.05,0,,
150470,1789909608780,0,51.4009977,-0.3268368,1.014,261.8,0.12,1.3,3,16,264.4,-15.3,0.3,-2.48,-0.14,1.71,0.15,2.69,-9.27,1476,1142,,,5.05,0,,
150570,1789909608880,1,51.4009962,-0.3268347,0.974,263.2,0.12,1.3,3,16,265.2,-15.3,0.4,0.11,0.30,1.56,0.33,2.79,-9.61,1473,1140,,,5.05,0,,
150670,1789909608980,0,51.4009962,-0.3268347,0.974,263.2,0.12,1.3,3,16,265.7,-14.8,0.3,1.40,0.03,0.71,-0.07,2.47,-9.68,1476,1140,,,5.04,0,,
150770,1789909609080,1,51.4009936,-0.3268413,0.986,261.4,0.12,1.3,3,16,265.7,-14.5,0.3,1.11,0.31,0.88,-0.16,2.27,-9.71,1479,1140,,,5.06,0,,
150870,1789909609180,0,51.4009936,-0.3268413,0.986,261.4,0.12,1.3,3,16,266.2,-14.5,0.6,0.36,1.16,1.22,0.27,2.39,-9.49,1474,1138,,,5.05,0,,
150970,1789909609280,1,51.4009927,-0.3268439,1.048,259.9,0.12,1.3,3,16,265.3,-14.9,0.7,-0.92,0.70,1.29,-0.09,2.56,-9.62,1472,1138,,,5.03,0,,
151070,1789909609380,0,51.4009927,-0.3268439,1.048,259.9,0.12,1.3,3,16,265.2,-14.9,0.8,0.56,0.35,1.54,0.08,2.83,-9.33,1475,1142,,,5.05,0,,
151170,1789909609480,1,51.4009995,-0.3268498,1.027,259.0,0.12,1.3,3,16,265.8,-15.5,0.7,-1.74,-0.20,1.26,-0.19,2.56,-9.51,1474,1143,,,5.06,0,,
151270,1789909609580,0,51.4009995,-0.3268498,1.027,259.0,0.12,1.3,3,16,265.8,-15.7,0.6,-0.34,-0.29,1.92,-0.02,2.62,-9.24,1470,1139,,,5.05,0,,
151370,1789909609680,1,51.4009957,-0.3268478,0.991,267.0,0.12,1.3,3,16,266.1,-15.6,0.4,0.47,-0.75,1.59,-0.14,2.82,-9.31,1476,1143,,,5.06,0,,
151470,1789909609780,0,51.4009957,-0.3268478,0.991,267.0,0.12,1.3,3,16,266.5,-16.2,0.2,-2.35,-0.66,1.15,0.09,3.11,-9.38,1482,1137,,,5.04,0,,
151570,1789909609880,1,51.4009929,-0.3268502,0.961,265.6,0.12,1.3,3,16,266.3,-16.3,0.0,-0.72,-1.02,1.90,0.44,2.78,-9.43,1476,1137,,,5.06,0,,
151670,1789909609980,0,51.4009929,-0.3268502,0.961,265.6,0.12,1.3,3,16,266.4,-15.2,0.2,3.44,0.70,0.51,-0.04,2.47,-9.30,1483,1139,,,5.06,0,,
151770,1789909610080,1,51.4009907,-0.3268520,1.024,257.1,0.12,1.3,3,16,266.5,-15.2,0.1,0.15,-0.55,1.48,0.03,2.70,-9.04,1482,1141,,,5.06,0,,
